word,hiragana,meaning,romaji,score,used,day
荷物,にもつ,"수화물, 수하물",nimotsu,60,false,
ニュース,ニュース,소식,nyuusu,50,false,
庭,にわ,정원,niwa,60,false,
～人,～にん,～명,～nin,60,false,
脱ぐ,ぬぐ,(옷을) 벗다,nugu,60,false,
温い,ぬるい,미적지근한,nurui,50,false,
ネクタイ,ネクタイ,넥타이,nekutai,50,false,
猫,ねこ,고양이,neko,60,false,
寝る,ねる,"자다, 잠들다, 잠자리에 들다",neru,60,false,
～年,～ねん,～년,～nen,60,false,
ノート,ノート,공책,nooto,50,false,
登る,のぼる,오르다,noboru,60,false,
飲み物,のみもの,"음료수, 마실 것",nomimono,50,false,
飲む,のむ,마시다,nomu,60,false,
乗る,のる,"타다, 탑승하다",noru,60,false,
歯,は,이빨,ha,60,false,
パーティー,パーティー,파티,paateii,60,false,
はい,はい,예,hai,50,false,
～杯,～はい,"～잔, ～컵",～hai,50,false,
灰皿,はいざら,재떨이,haizara,60,false,
入る,はいる,"들어가다, 담다, 보유하다",hairu,60,false,
葉書,はがき,엽서,hagaki,60,false,
はく,はく,(허리 아래에 있는 물건을) 입다,haku,50,false,
箱,はこ,상자,hako,60,false,
橋,はし,다리,hashi,60,false,
箸,はし,젓가락,hashi_2,60,false,
始まる,はじまる,(무엇이) 시작되다,hajimaru,60,false,
初め; 始め,はじめ,시작하다,hajime,50,false,
初めて,はじめて,처음으로,hajimete,60,false,
走る,はしる,달리다,hashiru,60,false,
バス,バス,"버스, 욕조, 베이스",basu,60,false,
バター,バター,버터,bataa,50,false,
二十歳,はたち,20세,hatachi,60,false,
働く,はたらく,일하다,hataraku,60,false,
八,はち,여덟,hachi,60,false,
二十日,はつか,"이십일, 이십일(매월의 날)",hatsuka,60,false,
花,はな,꽃,hana,60,false,
鼻,はな,코,hana_2,60,false,
話,はなし,"이야기(채팅), 이야기",hanashi,60,false,
話す,はなす,말하다,hanasu,60,false,
母,はは,(나의) 어머니,haha,60,false,
早い,はやい,일찍,hayai,60,false,
速い,はやい,빨리,hayai_2,60,false,
春,はる,봄,haru,60,false,
貼る,はる,"게시하다, 붙여 넣기, 부착하다",haru_2,60,false,
晴れ,はれ,맑은(화창한) 날씨,hare,50,false,
晴れる,はれる,화창하다,hareru,60,false,
半,はん,반(예: にじはん | 2시 반),han,50,false,
晩,ばん,저녁,ban,50,false,
～番,～ばん,"～st, ～최고",～ban,50,false,
パン,パン,빵,pan,50,false,
ハンカチ,ハンカチ,손수건,hankachi,50,false,
番号,ばんごう,"숫자, 일련의 숫자",bangou,60,false,
晩御飯,ばんごはん,저녁식사,bangohan,50,false,
半分,はんぶん,반,hanbun,60,false,
東,ひがし,동쪽,higashi,60,false,
～匹,～ひき,～마리,～hiki,50,false,
引く,ひく,"당기다, 그리다, 덜다",hiku,60,false,
弾く,ひく,(현악기나 피아노를) 연주하다,hiku_2,60,false,
低い,ひくい,"짧다, 낮다",hikui,60,false,
飛行機,ひこうき,비행기,hikouki,60,false,
左,ひだり,왼쪽,hidari,60,false,
人,ひと,"남자, 사람",hito,60,false,
一つ,ひとつ,한 가지,hitotsu,60,false,
一月,ひとつき,한 달,hitotsuki,50,false,
一人,ひとり,한 사람,hitori,60,false,
暇,ひま,"자유시간, 여가",hima,60,false,
百,ひゃく,백,hyaku,60,false,
病院,びょういん,병원,byouin,60,false,
病気,びょうき,병,byouki,60,false,
平仮名,ひらがな,히라가나,hiragana,50,false,
昼,ひる,"정오, 낮",hiru,60,false,
昼御飯,ひるごはん,"점심, 점심식사",hirugohan,50,false,
広い,ひろい,"넓다, 넓은",hiroi,60,false,
フィルム,フィルム,필름(롤),firumu,50,false,
封筒,ふうとう,봉투,fuutou,60,false,
プール,プール,수영장,puuru,60,false,
フォーク,フォーク,포크,fooku,60,false,
吹く,ふく,(바람 등을) 불다,fuku,60,false,
服,ふく,옷,fuku_2,60,false,
二つ,ふたつ,두 가지,futatsu,50,false,
豚肉,ぶたにく,돼지고기,butaniku,60,false,
二人,ふたり,두 사람,futari,60,false,
二日,ふつか,"이틀, 매월 둘째 날",futsuka,60,false,
太い,ふとい,"뚱뚱하다, 두껍다",futoi,50,false,
冬,ふゆ,겨울,fuyu,60,false,
降る,ふる,"침전하다, 떨어지다 (예: 비, 눈 등)",furu,60,false,
古い,ふるい,"오래된 (사람이 아닌 사물과 관련하여), 나이가 많은, 고대의",furui,60,false,
～分,～ふん,～ 분,～fun,60,false,
文章,ぶんしょう,"문장, 텍스트",bunshou,60,false,
ページ,ページ,페이지,peeji,50,false,
下手,へた,"미숙한, 가난한",heta,60,false,
ベッド,ベッド,침대,beddo,60,false,
ペット,ペット,애완 동물,petto,60,false,
部屋,へや,방,heya,60,false,
辺,へん,"지역, 부근",hen,60,false,
ペン,ペン,펜,pen,60,false,
勉強,べんきょう (する),공부하다,benkyou_(suru),60,false,
便利,べんり,편리하다,benri,60,false,
帽子,ぼうし,"모자, 캡",boushi,60,false,
ボールペン,ボールペン,볼펜,boorupen,50,false,
外,ほか,"그 외, 나머지",hoka,60,false,
ポケット,ポケット,포켓,poketto,60,false,
欲しい,ほしい,"원하다, 필요로 하다",hoshii,50,false,
ポスト,ポスト,"사서함, 포스트, 포지션",posuto,50,false,
細い,ほそい,"가늘다, 좋다",hosoi,50,false,
ボタン,ボタン,단추,botan,50,false,
ホテル,ホテル,호텔,hoteru,60,false,
本,ほん,책,hon,60,false,
～本,～ほん,"～개비, ～병, ～자루",～hon,60,false,
本棚,ほんだな,책장,hondana,60,false,
本当,ほんとう,"진짜, 사실",hontou,60,false,
～枚,～まい,～장,～mai,50,false,
毎朝,まいあさ,매일 아침,maiasa,60,false,
毎月,まいげつ; まいつき,매달,maigetsu;_maitsuki,50,false,
毎週,まいしゅう,매주,maishuu,60,false,
毎日,まいにち,매일,mainichi,60,false,
毎年,まいねん; まいとし,매년,mainen;_maitoshi,60,false,
毎晩,まいばん,매일 밤,maiban,60,false,
前,まえ,"전에, 앞에",mae,60,false,
～前,～まえ,～앞에,～mae,60,false,
曲る,まがる,"돌리다, 구부리다",magaru,50,false,
まずい,まずい,"끔찍한 (음식과 관련하여), 맛이 없는, 불쾌한 (맛)",mazui,50,false,
また,また,"그리고, 뿐만 아니라",mata,60,false,
まだ,まだ,"아직, 게다가",mada,70,true,DAY 004
町,まち,도시,machi,60,false,
待つ,まつ,기다리다,matsu,60,false,
まっすぐ,まっすぐ,"직진(앞), 곧장",massugu,50,false,
マッチ,マッチ,성냥,matchi,50,false,
窓,まど,창문,mado,60,false,
丸い; 円い,まるい,원형,marui,50,false,
万,まん,만,man,60,false,
万年筆,まんねんひつ,만년필,mannenhitsu,50,false,
磨く,みがく,"(치아를) 닦다, 닦다",migaku,60,false,
右,みぎ,오른쪽,migi,60,false,
短い,みじかい,짧은 (길이),mijikai,60,false,
水,みず,물,mizu,60,false,
店,みせ,가게,mise,60,false,
見せる,みせる,"보여주다, 전시하다",miseru,60,false,
道,みち,"도로, 거리, 길, 방향",michi,60,false,
三日,みっか,"3일, 매월 3일",mikka,50,false,
三つ,みっつ,세개,mittsu,50,false,
緑,みどり,녹색,midori,60,false,
皆さん,みなさん,여러분,minasan,50,false,
南,みなみ,남쪽,minami,60,false,
耳,みみ,귀,mimi,60,false,
見る,みる,보다,miru,60,false,
みんな,みんな,모두,minna,50,false,
六日,むいか,"6일, 매월 여섯째 날",muika,60,false,
向こう,むこう,"저 너머, 저기",mukou,60,false,
難しい,むずかしい,어려운,muzukashii,60,false,
六つ,むっつ,여섯 가지,muttsu,50,false,
村,むら,마을,mura,60,false,
目,め,눈),me,70,true,DAY 004
メートル,メートル,미터,meetoru,50,false,
眼鏡,めがね,안경,megane,60,false,
もう,もう,"이미, 다시, 더",mou,60,false,
木曜日,もくようび,목요일,mokuyoubi,60,false,
もしもし,もしもし,안녕하세요? (전화에서 사용됨),moshimoshi,50,false,
持つ,もつ,"보유하다, 운반하다, 소유하다",motsu,60,false,
もっと,もっと,더,motto,50,false,
物,もの,사물(구체적인 물체),mono,50,false,
門,もん,문,mon,60,false,
問題,もんだい,문제,mondai,60,false,
～屋,～や,～밤,～ya,50,false,
八百屋,やおや,청과물 상인,yaoya,50,false,
野菜,やさい,채소,yasai,60,false,
易しい,やさしい,"쉬운, 평범한, 단순한",yasashii,50,false,
安い,やすい,"저렴하다, 싼 (것들)",yasui,60,false,
休み,やすみ,"휴일, 쉬는 날, 결석",yasumi,60,false,
休む,やすむ,"쉬다, 휴식을 취하다, 시간을 보내다",yasumu,60,false,
八つ,やっつ,여덟 가지,yattsu,50,false,
山,やま,산,yama,60,false,
やる,やる,"할, (애완동물, 부모, 형제자매 등에게) 주다",yaru,60,false,
夕方,ゆうがた,"늦은 오후(보통 저녁 식사 직전), 저녁",yuugata,60,false,
夕飯,ゆうはん,저녁식사,yuuhan,50,false,
郵便局,ゆうびんきょく,우체국,yuubinkyoku,60,false,
昨夜,ゆうべ,어젯밤,yuube,60,false,
有名,ゆうめい,유명한,yuumei,60,false,
雪,ゆき,눈,yuki,60,false,
ゆっくりと,ゆっくりと,"천천히, 편안하게",yukkurito,50,false,
八日,ようか,"8일, 매월 8일",youka,60,false,
洋服,ようふく,서양식 옷,youfuku,60,false,
よく,よく,"자주, 자주(많이), 뭐, 능숙하게",yoku,50,false,
横,よこ,"옆에, 옆, 너비",yoko,70,true,DAY 004
四日,よっか,"4일, 매월 넷째 날",yokka,60,false,
四つ,よっつ,네 가지,yottsu,50,false,
呼ぶ,よぶ,"(이름을) 부르다, 초대하다",yobu,60,false,
読む,よむ,읽기,yomu,60,false,
夜,よる,"저녁, 밤",yoru,60,false,
弱い,よわい,약한,yowai,60,false,
来月,らいげつ,다음 달,raigetsu,60,false,
来週,らいしゅう,다음 주,raishuu,60,false,
来年,らいねん,내년,rainen,60,false,
ラジオ,ラジオ,라디오,rajio,50,false,
ラジオカセ,ラジオカセ,라디오 카세트 플레이어,rajiokase,50,false,
りっぱ,りっぱ,"훌륭하다, 좋다",rippa,50,false,
留学生,りゅうがくせい,유학생,ryuugakusei,60,false,
両親,りょうしん,"부모 (문자, 두 부모 모두)",ryoushin,60,false,
料理,りょうり,요리,ryouri,60,false,
旅行,りょこう,여행,ryokou,60,false,
零,れい,"제로, 아무것도",rei,50,false,
冷蔵庫,れいぞうこ,냉장고,reizouko,60,false,
レコード,レコード,기록,rekoodo,50,false,
レストラン,レストラン,식당,resutoran,50,false,
練習,れんしゅう (する),(하다) 연습하다,renshuu_(suru),70,true,DAY 004
廊下,ろうか,복도,rouka,60,false,
六,ろく,육,roku,60,false,
ワイシャツ,ワイシャツ,"셔츠(점등: 흰색 셔츠), 비즈니스 셔츠",waishatsu,50,false,
若い,わかい,어린,wakai,60,false,
分かる,わかる,이해하다,wakaru,60,false,
忘れる,わすれる,잊다,wasureru,60,false,
私,わたし,나 자신,watashi,60,false,
私,わたくし,"나(공식), 나 자신, 사적인 일",watakushi,60,false,
渡す,わたす,"(무엇을) 넘겨주다 (v.t.), 건너다",watasu,60,false,
渡る,わたる,"건너다, 가로질러 가다",wataru,60,false,
悪い,わるい,"나쁜, 죄 많은, 밑에 붙이는",warui,60,false,
