word,hiragana,meaning,romaji,score,used,day
恐れる,おそれる,두려워하다,osoreru,60,false,
恐ろしい,おそろしい,"끔찍한, 무서운",osoroshii,60,false,
教わる,おそわる,가르쳐지다,osowaru,60,false,
お互い,おたがい,"상호적인, 서로",otagai,60,false,
穏やか,おだやか,"차분하다, 온화하다, 조용하다",odayaka,60,false,
男の人,おとこのひと,남성,otokonohito,50,false,
大人しい,おとなしい,"순종적인, 유순한, 조용한",otonashii,60,false,
劣る,おとる,뒤쳐지다,otoru,60,false,
鬼,おに,"오우거, 악마, '그것'(예: 태그 게임에서)",oni,60,false,
帯,おび,"밴드, 새시",obi,60,false,
お昼,おひる,"점심, 정오",ohiru,50,false,
オフィス,オフィス,사무실,ofisu,50,false,
溺れる,おぼれる,"익사하다, 탐닉하다",oboreru,60,false,
お前,おまえ,"당신(노래하다), 존재(고귀한 인물)",omae,50,false,
おめでとう,おめでとう,"축하합니다!, 경사스러운 행사입니다!",omedetou,50,false,
お目に掛かる,おめにかかる,～를 만나다,omenikakaru,50,false,
思い付く,おもいつく,"생각하다, 부딪치다",omoitsuku,50,false,
思い出,おもいで,"기억, 추억, 회상",omoide,60,false,
主に,おもに,주로,omoni,60,false,
思わず,おもわず,"의도하지 않은, 즉흥적인",omowazu,60,false,
泳ぎ,およぎ,수영,oyogi,60,false,
およそ,およそ,대략,oyoso,60,false,
及ぼす,およぼす,"발휘하다, 유발하다, 운동시키다",oyobosu,60,false,
下す,おろす,"낮추다, 내리게 하다",orosu,60,false,
降ろす,おろす,"쓰러뜨리다, 발사하다, 떨어뜨리다",orosu_2,60,false,
卸す,おろす,"도매 판매, 갈은 것 (야채)",orosu_3,50,false,
音,おん,"소리, 메모",on,60,false,
恩,おん,"호의, 의무, 감사의 빚",on_2,60,false,
温暖,おんだん,따뜻함,ondan,60,false,
温度,おんど,온도,ondo,60,false,
可,か,상당한,ka,50,false,
蚊,か,모기,ka_2,50,false,
課,か,"부서, 부문",ka_3,60,false,
カー,カー,자동차,kaa,50,false,
カード,カード,"카드, 두부",kaado,50,false,
貝,かい,조개,kai,50,false,
害,がい,"피해, 손상",gai,60,false,
会員,かいいん,회원,kaiin,60,false,
絵画,かいが,그림,kaiga,60,false,
海外,かいがい,"외국, 해외",kaigai,60,false,
会計,かいけい,"회계, 금융",kaikei,60,false,
解決,かいけつ,"해결, 결의",kaiketsu,60,false,
会合,かいごう,"회의, 집회",kaigou,60,false,
外交,がいこう,외교,gaikou,60,false,
開始,かいし,시작하다,kaishi,60,false,
解釈,かいしゃく,"설명, 해석",kaishaku,60,false,
外出,がいしゅつ,"나들이, 외출",gaishutsu,60,false,
改善,かいぜん,개선,kaizen,60,false,
快適,かいてき,기분 좋은,kaiteki,60,false,
回復,かいふく,"(질병으로부터의) 회복, 재활, 회복",kaifuku,60,false,
飼う,かう,"유지하다, (애완동물을) 소유하다, 키우다, 먹이를 주다",kau,60,false,
帰す,かえす,다시 보내다,kaesu,50,false,
代える,かえる,"교환하다, 대체하다",kaeru,50,false,
替える,かえる,"교환하다, 대체하다",kaeru_2,60,false,
換える,かえる,"교환하다, 대체하다",kaeru_3,50,false,
反る,かえる,휘어지다,kaeru_4,50,false,
香り,かおり,"아로마, 향수",kaori,60,false,
画家,がか,화가,gaka,60,false,
抱える,かかえる,안거나 팔에 안고 들고 다니다,kakaeru,60,false,
価格,かかく,"가격, 가치",kakaku,60,false,
化学,かがく,화학,kagaku,60,false,
輝く,かがやく,"빛나다, 반짝거리다",kagayaku,60,false,
係,かかり,담당자,kakari,60,false,
罹る,かかる,고통을 받다,kakaru,50,false,
限る,かぎる,제한하다,kagiru,60,false,
掻く,かく,긁다,kaku,50,false,
描く,かく,"그리다, 묘사하다",kaku_2,60,false,
嗅ぐ,かぐ,냄새를 맡다,kagu,60,false,
家具,かぐ,가구,kagu_2,60,false,
学,がく,"학습, 지식",gaku,60,false,
額,がく,"양, 액자",gaku_2,60,false,
覚悟,かくご,"결심, 사임, 준비",kakugo,60,false,
確実,かくじつ,"확실성, 신뢰성, 건전성",kakujitsu,60,false,
学者,がくしゃ,학자,gakusha,60,false,
学習,がくしゅう,"공부하다, 배우다",gakushuu,60,false,
隠す,かくす,숨기다,kakusu,60,false,
拡大,かくだい,확대,kakudai,60,false,
確認,かくにん,"긍정, 확인",kakunin,60,false,
学問,がくもん,"장학금, 공부, 배움",gakumon,60,false,
隠れる,かくれる,"숨기다, 숨겨지다",kakureru,60,false,
影,かげ,"그늘, 그림자, 반대편",kage,60,false,
陰,かげ,"그늘, 그림자, 반대편",kage_2,50,false,
欠ける,かける,부족하다,kakeru,60,false,
加減,かげん,"조정, 덧셈과 뺄셈",kagen,60,false,
過去,かこ,과거,kako,60,false,
籠,かご,"바구니, 케이지",kago,60,false,
囲む,かこむ,둘러싸다,kakomu,60,false,
火災,かさい,화재,kasai,60,false,
重なる,かさなる,"쌓이다, 겹겹이 쌓이다",kasanaru,60,false,
重ねる,かさねる,"쌓다, 다른 것 위에 쌓다",kasaneru,60,false,
飾り,かざり,장식,kazari,60,false,
貸し,かし,대출,kashi,50,false,
菓子,かし,"과자, 달콤한",kashi_2,50,false,
家事,かじ,"가사 문제, 가사 (いえのしごと)와 동일)",kaji,60,false,
賢い,かしこい,"현명한, 영리한, 똑똑한",kashikoi,60,false,
歌手,かしゅ,가수,kashu,60,false,
数,かず,"숫자, 양",kazu,60,false,
稼ぐ,かせぐ,"수입을 올리다, 노동하다",kasegu,60,false,
数える,かぞえる,계산하다,kazoeru,60,false,
型,かた,"틀, 모델, 스타일",kata,60,false,
肩,かた,어깨,kata_2,60,false,
堅い,かたい,"단단한, 확고한",katai,50,false,
硬い,かたい,"단단한, 확고한",katai_2,60,false,
方々,かたがた,명,katagata,50,false,
片付く,かたづく,"정리하다, 해결하다",katazuku,60,false,
刀,かたな,"검, 세이버",katana,60,false,
語る,かたる,"말하다, 암송하다",kataru,60,false,
勝ち,かち,승리,kachi,60,false,
価値,かち,"가치, 장점",kachi_2,60,false,
がっかり,がっかり,"실망하다, 낙담하다",gakkari,60,false,
活気,かっき,"활기, 명랑, 활력, 에너지",kakki,60,false,
楽器,がっき,악기,gakki,60,false,
学期,がっき,학기 (학교),gakki_2,60,false,
活動,かつどう,"행동, 활동",katsudou,50,false,
活躍,かつやく,활동,katsuyaku,60,false,
活用,かつよう,"활용, 실제 사용",katsuyou,60,false,
仮定,かてい,"가정, 가설",katei,60,false,
過程,かてい,프로세스,katei_2,60,false,
課程,かてい,"코스, 커리큘럼",katei_3,50,false,
悲しむ,かなしむ,"슬퍼하다, 후회하다",kanashimu,60,false,
必ずしも,かならずしも,"(아님) 항상, (아님) 반드시",kanarazushimo,60,false,
かなり,かなり,상당히,kanari,50,false,
金,かね,"금, 금속, 돈",kane,60,false,
鐘,かね,"벨, 차임",kane_2,50,false,
可能,かのう,"가능한, 실행 가능한",kanou,60,false,
株,かぶ,"재고, 그루터기(나무의)",kabu,60,false,
被る,かぶる,"입다, 덮다",kaburu,60,false,
我慢,がまん,"인내, 끈기",gaman,60,false,
上,かみ,"첫 번째 볼륨, 우수한 품질, 정부",kami,80,false,
神,かみ,하나님,kami_2,60,false,
雷,かみなり,우뢰,kaminari,60,false,
髪の毛,かみのけ,머리(머리),kaminoke,60,false,
科目,かもく,"(학교) 과목, 커리큘럼, 코스",kamoku,60,false,
かもしれない,かもしれない,"아마도, 어쩌면",kamoshirenai,60,false,
かゆい,かゆい,가려움증,kayui,50,false,
歌謡,かよう,"노래, 발라드",kayou,50,false,
空,から,비어 있는,kara,70,false,
殻,から,"껍질, 선체",kara_2,50,false,
柄,がら,"무늬, 짓다, 성격",gara,60,false,
刈る,かる,"(머리카락을) 자르다, 깎다 (풀), 수확하다",karu,60,false,
河,かわ,"강, 시내",kawa,50,false,
皮,かわ,"피부, 숨기기, 가죽",kawa_2,60,false,
革,かわ,가죽,kawa_3,60,false,
可愛そう,かわいそう,"가난한, 불쌍한, 한심한",kawaisou,50,false,
可愛らしい,かわいらしい,"사랑스러운, 달콤한",kawairashii,60,false,
乾かす,かわかす,말리다,kawakasu,50,false,
渇く,かわく,목마르다,kawaku,50,false,
代る,かわる,"～을 대신하다, 대신하다",kawaru,50,false,
缶,かん,"캔, 주석",kan,60,false,
勘,かん,"지각, 직관, 육감",kan_2,60,false,
考え,かんがえ,"생각, 아이디어",kangae,60,false,
感覚,かんかく,감각,kankaku,60,false,
間隔,かんかく,"공간, 간격, SPC",kankaku_2,60,false,
観客,かんきゃく,"청중, 관중",kankyaku,60,false,
環境,かんきょう,"환경, 상황",kankyou,60,false,
歓迎,かんげい,"환영, 리셉션",kangei,60,false,
観光,かんこう,관광,kankou,60,false,
観察,かんさつ,"관찰, 조사",kansatsu,60,false,
感じ,かんじ,"느낌, 감각, 인상",kanji,60,false,
感謝,かんしゃ,감사합니다,kansha,60,false,
患者,かんじゃ,인내심 있는,kanja,60,false,
勘定,かんじょう,"계산, 고려",kanjou,60,false,
感情,かんじょう,"감정(들), 느낌(들), 정서",kanjou_2,60,false,
感じる,かんじる,"느끼다, 감지하다",kanjiru,60,false,
感心,かんしん,감탄,kanshin,60,false,
関心,かんしん,관심,kanshin_2,60,false,
関する,かんする,"걱정하다, 관련되다",kansuru,60,false,
完成,かんせい,"완료, 완전",kansei,60,false,
完全,かんぜん,"완벽함, 완전함",kanzen,60,false,
乾燥,かんそう,"건조한, 탈수된",kansou,60,false,
感想,かんそう,"(사람의) 인상, (사람의) 생각",kansou_2,60,false,
感動,かんどう,"깊은 감동, 설렘",kandou,60,false,
監督,かんとく,"감독, 통제, (영화) 감독",kantoku,60,false,
管理,かんり,"통제, 관리(예: 사업)",kanri,60,false,
完了,かんりょう,"완성, 결론",kanryou,60,false,
関連,かんれん,"관계, 연결, 관련성",kanren,60,false,
議員,ぎいん,국회의원,giin,60,false,
記憶,きおく,"기억, 회상, 추억",kioku,60,false,
気温,きおん,온도 (날씨 - 사물에는 사용되지 않음),kion,60,false,
機械,きかい,"기계, 기계류",kikai,60,false,
器械,きかい,기구,kikai_2,50,false,
議会,ぎかい,국회,gikai,60,false,
期間,きかん,기간,kikan,60,false,
機関,きかん,"엔진, 기관, 단체",kikan_2,60,false,
企業,きぎょう,"산업, 사업",kigyou,60,false,
効く,きく,효과적이다,kiku,60,false,
期限,きげん,"마감일, 기간",kigen,60,false,
機嫌,きげん,"유머, 기분",kigen_2,60,false,
気候,きこう,기후,kikou,60,false,
岸,きし,"은행, 해안",kishi,60,false,
生地,きじ,"구조, 가루 반죽",kiji,60,false,
記事,きじ,"기사, 뉴스 기사",kiji_2,60,false,
技師,ぎし,"엔지니어, 기술자",gishi,60,false,
記者,きしゃ,보고자,kisha,60,false,
傷,きず,"상처, 부상",kizu,60,false,
期待,きたい,"기대, 희망",kitai,60,false,
気体,きたい,"증기, 가스",kitai_2,50,false,
帰宅,きたく,집으로 돌아가다,kitaku,60,false,
貴重,きちょう,귀중한,kichou,60,false,
議長,ぎちょう,의장,gichou,60,false,
きちんと,きちんと,정확하게,kichinto,60,false,
きつい,きつい,"단단한, 가까운, 강렬한",kitsui,60,false,
気付く,きづく,"알아채다, 인식하다, 알아차리다",kizuku,60,false,
気に入る,きにいる,"좋아하다, 부탁하다",kiniiru,60,false,
記入,きにゅう,"입력, 양식 작성",kinyuu,60,false,
記念,きねん,"기념, 기억",kinen,60,false,
機能,きのう,"기능, 교수진",kinou,60,false,
気の毒,きのどく,불쌍하다,kinodoku,60,false,
寄付,きふ,기부,kifu,60,false,
希望,きぼう,"희망, 소원, 포부",kibou,60,false,
基本,きほん,"기본, 기초",kihon,60,false,
決まり,きまり,"해결, 결론, 규칙",kimari,60,false,
気味,きみ,"-처럼, -보고, -보는",kimi,60,false,
奇妙,きみょう,이상한,kimyou,60,false,
義務,ぎむ,"의무, 책임",gimu,60,false,
疑問,ぎもん,"질문, 문제, 의심",gimon,60,false,
逆,ぎゃく,반대,gyaku,60,false,
キャプテン,キャプテン,선장,kyaputen,50,false,
キャンプ,キャンプ,캠프,kyanpu,50,false,
旧,きゅう,전-,kyuu,60,false,
級,きゅう,"클래스, 등급, 직위",kyuu_2,60,false,
球,きゅう,"지구본, 구, 공",kyuu_3,50,false,
休暇,きゅうか,"휴가, 휴일, 쉬는 날",kyuuka,60,false,
休憩,きゅうけい,휴식,kyuukei,60,false,
急激,きゅうげき,"갑작스러운, 급격한, 급진적인",kyuugeki,60,false,
吸収,きゅうしゅう,"흡수, 흡입",kyuushuu,60,false,
救助,きゅうじょ,"구호, 원조, 구조",kyuujo,60,false,
急速,きゅうそく,빠른 (예: 진행),kyuusoku,60,false,
休息,きゅうそく,"휴식, 안도감",kyuusoku_2,50,false,
急に,きゅうに,갑자기,kyuuni,60,false,
給料,きゅうりょう,"급여, 임금",kyuuryou,60,false,
器用,きよう,"능숙한, 편리한",kiyou,60,false,
教科書,きょうかしょ,교과서,kyoukasho,60,false,
競技,きょうぎ,시합,kyougi,60,false,
行儀,ぎょうぎ,예의,gyougi,60,false,
供給,きょうきゅう,"공급, 제공",kyoukyuu,60,false,
教授,きょうじゅ,"가르침, 교육, 교수",kyouju,60,false,
強調,きょうちょう,"강조, 강세, 강조점",kyouchou,60,false,
共通,きょうつう,"공통성, 상호성",kyoutsuu,60,false,
共同,きょうどう,"협력, 연합, 협동",kyoudou,60,false,
恐怖,きょうふ,"두려움, 테러",kyoufu,60,false,
協力,きょうりょく,협력,kyouryoku,60,false,
強力,きょうりょく,"강력한, 강한",kyouryoku_2,60,false,
許可,きょか,"허가, 승인",kyoka,60,false,
局,きょく,"사무실, 국, 방송국(TV, 라디오)",kyoku,60,false,
巨大,きょだい,거대하다,kyodai,60,false,
嫌う,きらう,"미워하다, 싫어하다",kirau,60,false,
霧,きり,"안개, 미스트",kiri,60,false,
切れ,きれ,"천, 조각, 컷",kire,60,false,
切れる,きれる,"잘 자르다, 날카롭게하다, (해제하다) 끊다",kireru,60,false,
記録,きろく,"기록, 회의록, 문서",kiroku,60,false,
議論,ぎろん,"논쟁, 토론, 분쟁",giron,60,false,
金,きん,"금, 금속, 돈",kin,60,false,
銀,ぎん,은,gin,60,false,
禁煙,きんえん,금연,kin'en,50,false,
金額,きんがく,돈의 양,kingaku,60,false,
金庫,きんこ,금고,kinko,60,false,
禁止,きんし,금지하다,kinshi,60,false,
金銭,きんせん,"돈, 현금",kinsen,60,false,
金属,きんぞく,금속,kinzoku,60,false,
近代,きんだい,현대,kindai,60,false,
緊張,きんちょう,"긴장, 정신적 긴장, 초조함",kinchou,60,false,
筋肉,きんにく,"근육, 힘줄",kinniku,60,false,
金融,きんゆう,"금융, 돈과 은행업",kinyuu_2,60,false,
句,く,구절,ku,60,false,
食う,くう,(남성) (저속어) 먹다,kuu,60,false,
偶然,ぐうぜん,"() 우연히, 뜻밖에도",guuzen,60,false,
臭い,くさい,"냄새나는, 나쁜 냄새가 나는",kusai,60,false,
鎖,くさり,체인,kusari,60,false,
腐る,くさる,"썩다, 나빠지다",kusaru,60,false,
癖,くせ,"습관 (종종 나쁜 습관), 특이함",kuse,60,false,
管,くだ,"파이프, 튜브",kuda,60,false,
具体,ぐたい,"콘크리트, 유형, 재료",gutai,60,false,
下り,くだり,하행 열차(도쿄에서 출발),kudari,50,false,
下る,くだる,"내리다, 하강하다",kudaru,50,false,
苦痛,くつう,"고통, 고뇌",kutsuu,60,false,
ぐっすり,ぐっすり,푹 자다,gussuri,60,false,
区別,くべつ,"구별, 차별화, 분류",kubetsu,60,false,
組,くみ,"수업, 팀, 세트",kumi,60,false,
組合,くみあい,"협회, 노동조합",kumiai,60,false,
組む,くむ,함께 모으다,kumu,60,false,
汲む,くむ,"그리다, 떠내다, 펌프질하다",kumu_2,50,false,
酌む,くむ,사케를 대접하다,kumu_3,50,false,
悔しい,くやしい,"유감스럽다, 속상하다, 짜증난다",kuyashii,60,false,
位,くらい,"등급, 순위, 정보",kurai,60,false,
暮らし,くらし,"생활, 라이프 스타일",kurashi,60,false,
クラシック,クラシック,고전),kurashikku,50,false,
暮らす,くらす,"살기 위해, 어울리기 위해",kurasu,60,false,
グラス,グラス,"유리, 잔디",gurasu,50,false,
グランド,グランド,"글랜드, 그랜드, (전기) 접지",gurando,50,false,
クリーム,クリーム,크림,kuriimu,50,false,
繰り返す,くりかえす,"반복하다, 어떤 일을 다시 반복하다",kurikaesu,60,false,
クリスマス,クリスマス,크리스마스,kurisumasu,50,false,
狂う,くるう,"화를 내다, 혼란스러워지다",kuruu,60,false,
グループ,グループ,그룹,guruupu,50,false,
苦しい,くるしい,"힘든, 육체적으로 힘든",kurushii,60,false,
苦しむ,くるしむ,"괴로워하다, 신음하다, 걱정하다",kurushimu,60,false,
暮れ,くれ,연말,kure,60,false,
苦労,くろう,"고난, 고통",kurou,60,false,
加える,くわえる,"추가하다, 요약하다, 추가하다(추가하다)",kuwaeru,60,false,
咥える,くわえる,입에 뭔가를 물고,kuwaeru_2,50,false,
詳しい,くわしい,"상세한, 가득한, 정확한",kuwashii,60,false,
加わる,くわわる,가입하다,kuwawaru,60,false,
訓,くん,일본어 원어민의 한자 읽기,kun,50,false,
軍,ぐん,군대,gun,60,false,
郡,ぐん,"국가, 지역",gun_2,50,false,
軍隊,ぐんたい,군대,guntai,60,false,
訓練,くんれん,"연습, 훈련",kunren,60,false,
下,げ,아래,ge,60,false,
計,けい,"계획, 합계",kei,50,false,
敬意,けいい,"존경, 명예",keii,60,false,
経営,けいえい,관리,keiei,60,false,
景気,けいき,"조건, 주, 사업(조건)",keiki,60,false,
傾向,けいこう,"성향, 추세",keikou,60,false,
警告,けいこく,경고,keikoku,60,false,
計算,けいさん,계산,keisan,60,false,
掲示,けいじ,"공지, 게시판",keiji,60,false,
刑事,けいじ,"형사 사건, (경찰) 형사",keiji_2,60,false,
芸術,げいじゅつ,"(괜찮다) 예술, 예술",geijutsu,60,false,
契約,けいやく,"계약, 협약",keiyaku,60,false,
経由,けいゆ,"그런데, 경유하여 가다",keiyu,60,false,
ケース,ケース,사례,keesu,50,false,
ゲーム,ゲーム,게임,geemu,50,false,
劇,げき,"드라마, 연극",geki,60,false,
劇場,げきじょう,극장,gekijou,60,false,
化粧,けしょう,메이크업(화장품),keshou,60,false,
けち,けち,"인색함, 구두쇠",kechi,50,false,
血液,けつえき,피,ketsueki,60,false,
結果,けっか,결과,kekka,60,false,
欠陥,けっかん,"결점, 결핍",kekkan,60,false,
結局,けっきょく,결국,kekkyoku,60,false,
決心,けっしん,결심,kesshin,60,false,
欠席,けっせき,"결석, 불출석",kesseki,60,false,
決定,けってい,"결정, 결심",kettei,60,false,
欠点,けってん,"결점, 약점",ketten,60,false,
結論,けつろん,결론,ketsuron,60,false,
煙,けむり,연기,kemuri,60,false,
蹴る,ける,걷어차다,keru,50,false,
券,けん,"티켓, 증명서",ken,60,false,
県,けん,현,ken_2,60,false,
見解,けんかい,"의견, 관점",kenkai,60,false,
限界,げんかい,"한계, 경계",genkai,60,false,
現金,げんきん,현금,genkin,60,false,
言語,げんご,언어,gengo,60,false,
健康,けんこう,건강한),kenkou,60,false,
検査,けんさ,검사,kensa,60,false,
現在,げんざい,"지금(今(いま)과 동일), 현재",genzai,60,false,
現実,げんじつ,현실,genjitsu,60,false,
現象,げんしょう,현상,genshou,60,false,
現状,げんじょう,"현재 상태, 현상 유지",genjou,60,false,
建設,けんせつ,"건설, 기초",kensetsu,60,false,
現代,げんだい,"오늘, 현재",gendai,60,false,
建築,けんちく,"건설, 건축",kenchiku,60,false,
見当,けんとう,"추정하다, 짐작하다",kentou,60,false,
検討,けんとう,"고려, 조사",kentou_2,60,false,
現場,げんば,"실제 장소, 장면, 들판",genba,60,false,
憲法,けんぽう,헌법,kenpou,60,false,
権利,けんり,"그렇죠, 특권",kenri,60,false,
後,ご,"그 이후, 그 이후로",go,60,false,
碁,ご,바둑(영토 점령 보드게임),go_2,50,false,
恋,こい,"사랑, 부드러운 열정",koi,60,false,
濃い,こい,"두꺼운 (색상, 액체상), 밀도가 높은, 강한",koi_2,60,false,
恋人,こいびと,"애인, 여보, 여자 친구",koibito,60,false,
幸運,こううん,행운,kouun,60,false,
講演,こうえん,"강의, 이야기",kouen,60,false,
効果,こうか,"효과, 결과",kouka,60,false,
硬貨,こうか,동전,kouka_2,60,false,
高価,こうか,높은 가격,kouka_3,60,false,
豪華,ごうか,"호화로운, 화려한, 사치스러운",gouka,60,false,
合格,ごうかく,"성공, 통과(예: 시험)",goukaku,60,false,
交換,こうかん,교환하다,koukan,60,false,
航空,こうくう,"항공, 나는",koukuu,60,false,
光景,こうけい,"장면, 광경",koukei,60,false,
合計,ごうけい,총액,goukei,60,false,
攻撃,こうげき,"공격하다, 공세하다",kougeki,60,false,
貢献,こうけん,"기여, 서비스",kouken,60,false,
広告,こうこく,광고,koukoku,60,false,
交際,こうさい,"우정, 교제, 지인",kousai,60,false,
校舎,こうしゃ,학교 건물,kousha,50,false,
後者,こうしゃ,후자,kousha_2,60,false,
工場,こうば,공장,kouba,60,false,
公正,こうせい,"정의, 공평, 공정성",kousei,60,false,
構成,こうせい,"조직, 구성",kousei_2,60,false,
高速,こうそく,"고속, 고단 기어",kousoku,60,false,
行動,こうどう,"행동, 행실",koudou,60,false,
強盗,ごうとう,강도,goutou,60,false,
後輩,こうはい,그룹의 후배들,kouhai,50,false,
幸福,こうふく,"행복, 축복",koufuku,60,false,
公平,こうへい,"공평, 정의",kouhei,60,false,
候補,こうほ,입후보,kouho,60,false,
考慮,こうりょ,고려하다,kouryo,60,false,
越える,こえる,"넘어서다, 건너다",koeru,60,false,
超える,こえる,"넘어서다, 건너다",koeru_2,50,false,
コーチ,コーチ,코치,koochi,50,false,
コード,コード,"암호, 코드, 현",koodo,50,false,
氷,こおり,"얼음, 우박",koori,60,false,
凍る,こおる,"얼어붙다, 굳어지다",kooru,60,false,
ゴール,ゴール,목표,gooru,50,false,
誤解,ごかい,오해,gokai,60,false,
語学,ごがく,어학 공부,gogaku,60,false,
呼吸,こきゅう,호흡,kokyuu,60,false,
故郷,こきょう,고향,kokyou,60,false,
極,ごく,아주,goku,60,false,
国語,こくご,자국어,kokugo,60,false,
国籍,こくせき,국적,kokuseki,50,false,
黒板,こくばん,칠판,kokuban,60,false,
克服,こくふく,"정복하다, 극복하다",kokufuku,60,false,
国民,こくみん,"국민, 시민",kokumin,60,false,
穀物,こくもつ,"곡물, 시리얼, 옥수수",kokumotsu,60,false,
腰,こし,"엉덩이, 허리",koshi,60,false,
胡椒,こしょう,후추,koshou,50,false,
個人,こじん,"개인, 사적인 사람",kojin,60,false,
越す,こす,넘어가다 (예: 청중과 함께),kosu,50,false,
超す,こす,건너다,kosu_2,50,false,
国家,こっか,"주, 나라, 국민",kokka,60,false,
国会,こっかい,국회,kokkai,60,false,
国境,こっきょう,국가 또는 주 경계,kokkyou,60,false,
骨折,こっせつ,뼈 골절,kossetsu,60,false,
小包,こづつみ,"소포, 꾸러미",kozutsumi,60,false,
琴,こと,일본 하프,koto,50,false,
異なる,ことなる,달라지다,kotonaru,60,false,
諺,ことわざ,"속담, 말하다",kotowaza,60,false,
断る,ことわる,"거절하다, 거부하다, 해고하다",kotowaru,60,false,
粉,こな,"밀가루, 가루",kona,60,false,
好み,このみ,"좋아하는 것, 맛, 선택",konomi,60,false,
好む,このむ,"좋아하다, 선호하다",konomu,60,false,
こぼす,こぼす,유출하다,kobosu,50,false,
こぼれる,こぼれる,"넘쳐 흐르다, 쏟아지다",koboreru,50,false,
塵,ごみ,쓰레기,gomi,70,false,
小麦,こむぎ,밀,komugi,60,false,
ごめんなさい,ごめんなさい,"죄송합니다, 실례합니다",gomennasai,50,false,
小屋,こや,"오두막, 창고",koya,60,false,
これら,これら,이것들,korera,50,false,
殺す,ころす,죽이다,korosu,60,false,
転ぶ,ころぶ,넘어지다,korobu,60,false,
今回,こんかい,"지금, 이번에는 최근에",konkai,60,false,
今後,こんご,"지금부터, 앞으로도",kongo,60,false,
混雑,こんざつ,"혼란, 혼잡",konzatsu,60,false,
こんなに,こんなに,"그러니까, 이렇게, 이런 식으로",konnani,50,false,
困難,こんなん,"어려움, 괴로움",konnan,60,false,
今日,こんにち,오늘,konnichi,70,false,
こんにちは,こんにちは,"안녕하세요, 좋은 하루 되세요(낮의 인사말)",konnichiha,50,false,
婚約,こんやく,약혼,konyaku,50,false,
混乱,こんらん,"혼돈, 혼란, 대혼란",konran,60,false,
差,さ,"차이, 변이",sa,60,false,
サービス,サービス,"서비스, ​​지원 시스템, 무료로 상품이나 서비스를",saabisu,50,false,
際,さい,사정에 따라서,sai,60,false,
最高,さいこう,"가장 높은, 최고",saikou,60,false,
財産,ざいさん,"재산, 재물, 자산",zaisan,60,false,
最終,さいしゅう,"마지막, 닫는다",saishuu,60,false,
最中,さいちゅう,중간에,saichuu,50,false,
最低,さいてい,"최소, 최저, 최악",saitei,60,false,
才能,さいのう,"재능, 능력",sainou,60,false,
裁判,さいばん,"재판, 판결",saiban,60,false,
材料,ざいりょう,"성분, 재료",zairyou,60,false,
幸い,さいわい,"다행스럽게도, 운 좋게",saiwai,70,false,
サイン,サイン,"자필, 징후, 사인",sain,50,false,
境,さかい,"경계, 정신 상태",sakai,60,false,
逆らう,さからう,"반대하다, 불순종하다",sakarau,60,false,
盛り,さかり,"돕는 것, 봉사하는 것",sakari,60,false,
作業,さぎょう,"일, 운영, 제조",sagyou,60,false,
裂く,さく,"찢다, 쪼개지다",saku,50,false,
昨,さく,"작년(년), 어제",saku_2,50,false,
作品,さくひん,"작품, 제작",sakuhin,60,false,
作物,さくもつ,"농산물(예: 농업), 작물",sakumotsu,60,false,
桜,さくら,"벚꽃, 벚나무",sakura,60,false,
酒,さけ,"술, 사케",sake,60,false,
叫ぶ,さけぶ,"소리치다, 울다",sakebu,60,false,
避ける,さける,"(신체적 접촉)을 피하다, 막다",sakeru,60,false,
支える,ささえる,"지지하다, 지탱하다",sasaeru,60,false,
刺さる,ささる,달라붙다,sasaru,50,false,
刺す,さす,"찌르다, 물다(예: 벌레)",sasu,60,false,
指す,さす,가리키다,sasu_2,60,false,
挿す,さす,"삽입하다, 끼워넣다, 접목시키다",sasu_3,50,false,
注す,さす,"따르다(마시다), 대접하다(마시다)",sasu_4,50,false,
射す,さす,"빛나다, 공격하다",sasu_5,50,false,
座席,ざせき,좌석,zaseki,60,false,
誘う,さそう,"(당신과 함께 뭔가를 하도록 누군가를) 초대하다, 유혹하다",sasou,60,false,
札,さつ,"청구서, 메모",satsu,60,false,
作家,さっか,"작가, 소설가",sakka,60,false,
作曲,さっきょく,작곡(음악),sakkyoku,60,false,
ざっと,ざっと,"대략적으로, 어림수로",zatto,60,false,
さっぱり,さっぱり,"기분이 상쾌하다, 깔끔하다",sappari,60,false,
さて,さて,"잘, 지금 (일반적으로 새로운, 일반적으로 더 중요한 주제로 전환할 때 사용됨)",sate,50,false,
砂漠,さばく,사막,sabaku,60,false,
差別,さべつ,"차별, 차별화",sabetsu,60,false,
ママ,ママ,엄마,mama,50,false,
豆,まめ,"콩, 완두콩",mame,60,false,
守る,まもる,"보호하다, (규칙을) 지키다",mamoru,60,false,
迷う,まよう,"당황하다, 길을 잃다",mayou,60,false,
丸,まる,"원, 전체(월)",maru,60,false,
円,まる,원,maru_2,60,false,
まるで,まるで,마치,marude,60,false,
万一,まんいち,"혹시, 혹시라도",man'ichi,50,false,
満足,まんぞく,만족,manzoku,60,false,
身,み,"본체, 주요부분",mi,60,false,
実,み,"과일, 씨앗, 좋은 결과",mi_2,60,false,
見送り,みおくり,하나를 배웅하다,miokuri,60,false,
味方,みかた,"동맹, 지지자",mikata,60,false,
見事,みごと,"훌륭하다, 웅장하다",migoto,60,false,
