word,hiragana,meaning,romaji,score,used,day
滲む,にじむ,"달리다, 흐릿하게 하다, 퍼지다",nijimu,50,false,
にせ物,にせもの,"모방, 위조",nisemono,50,false,
日夜,にちや,"낮과 밤, 언제나",nichiya,60,false,
荷造り,にづくり,"포장, 상자 포장",nizukuri,60,false,
担う,になう,"어깨에 짊어지다, 부담하다(짐), 어깨에 짊어지다(총)",ninau,60,false,
鈍る,にぶる,"능력이 떨어지다, 무뎌지다, 약해지다",niburu,50,false,
にも関わらず,にもかかわらず,그럼에도 불구하고,nimokakawarazu,50,false,
ニュアンス,ニュアンス,미묘한 차이,nyuansu,50,false,
ニュー,ニュー,새로운,nyuu,50,false,
入手,にゅうしゅ,"획득하다, 손에 들어오다",nyuushu,50,false,
入賞,にゅうしょう,(대회에서) 상이나 장소를 얻다,nyuushou,50,false,
入浴,にゅうよく,목욕하다,nyuuyoku,50,false,
尿,にょう,오줌,nyou,50,false,
認識,にんしき,"인식, 인지",ninshiki,70,false,
妊娠,にんしん,임신,ninshin,60,false,
任務,にんむ,"의무, 임무",ninmu,50,false,
任命,にんめい,"임명, 지명, 안수",ninmei,50,false,
抜かす,ぬかす,생략하다,nukasu,50,false,
抜け出す,ぬけだす,"빠져나가다, 몰래 빠져나가다, 뛰어나다",nukedasu,50,false,
主,ぬし,"주인, 신",nushi,50,false,
沼,ぬま,"늪, 늪지, 연못",numa,50,false,
音色,ねいろ,음색,neiro,50,false,
値打ち,ねうち,"가치, 가격",neuchi,50,false,
ネガ,ネガ,(사진) 네거티브,nega,50,false,
寝かせる,ねかせる,"잠자리에 들다, 눕히다, 발효시키다",nekaseru,50,false,
ねじまわし,ねじまわし,드라이버,nejimawashi,50,false,
捩れる,ねじれる,"비틀다, 긴장하다",nejireru,50,false,
妬む,ねたむ,"질투하다, 부러워하다",netamu,50,false,
ねだる,ねだる,"잔소리하다, 요구하다",nedaru,50,false,
熱意,ねつい,"열심, 열정",netsui,60,false,
熱湯,ねっとう,끓는 물,nettou,50,false,
熱量,ねつりょう,발열량,netsuryou,50,false,
粘り,ねばり,"끈적임, 점도",nebari,50,false,
粘る,ねばる,"끈적끈적하다, 끈끈하다, 지속하다, 달라붙다",nebaru,50,false,
値引き,ねびき,"가격 인하, 할인",nebiki,60,false,
根回し,ねまわし,필요한 조치를 취하다,nemawashi,50,false,
眠たい,ねむたい,졸린,nemutai,50,false,
練る,ねる,"반죽하다, 다듬다",neru,50,false,
念,ねん,"감각, 느낌, 욕망",nen,50,false,
年賀,ねんが,연하장,nenga,50,false,
念願,ねんがん,"마음의 소원, 간절한 청원",nengan,50,false,
年号,ねんごう,"연호, 연도",nengou,50,false,
燃焼,ねんしょう,연소,nenshou,50,false,
年長,ねんちょう,선임 순위,nenchou,50,false,
燃料,ねんりょう,연료,nenryou,60,false,
年輪,ねんりん,연간 나무 반지,nenrin,50,false,
ノイローゼ,ノイローゼ,신경증 (GER: 신경증),noirooze,50,false,
農耕,のうこう,농업,noukou,50,false,
農場,のうじょう,농장,noujou,60,false,
農地,のうち,농경지,nouchi,50,false,
納入,のうにゅう,"결제, 공급",nounyuu,50,false,
逃す,のがす,"자유롭게 하다, 도망가게 하다",nogasu,50,false,
逃れる,のがれる,탈출하다,nogareru,50,false,
軒並,のきなみ,"줄지어 늘어선 집들, 균일하게",nokinami,50,false,
望ましい,のぞましい,"바람직한, 희망하는",nozomashii,50,false,
乗っ取る,のっとる,"점령하다, 장악하다",nottoru,50,false,
のどか,のどか,"고요한, 조용한",nodoka,50,false,
罵る,ののしる,욕하다,nonoshiru,50,false,
延べ,のべ,"선물, 신용(매수), 스트레칭, 총계",nobe,50,false,
飲み込む,のみこむ,"꿀꺽꿀꺽 삼키다, 깊이 삼키다, 이해하다",nomikomu,50,false,
乗り込む,のりこむ,"탑승하다, (차에) 타다, 행진하다, 들어가다",norikomu,50,false,
刃,は,"칼날, 검",ha,50,false,
～派,～は,"그룹, 파티, 섹션(백만)",～ha,50,false,
バー,バー,술집,baa,50,false,
把握,はあく,"붙잡다, 이해하다",haaku,60,false,
パート,パート,아르바이트,paato,50,false,
廃棄,はいき,"처분하다, 버리다",haiki,50,false,
配給,はいきゅう,"배급(예: 영화, 쌀",haikyuu,50,false,
ばい菌,ばいきん,"박테리아, 세균",baikin,50,false,
配偶者,はいぐうしゃ,배우자,haiguusha,50,false,
拝啓,はいけい,-- 편지의 시작 부분에 사용되는 공식적인 인사말 --,haikei,50,false,
背景,はいけい,"배경, 풍경, 설정",haikei_2,60,false,
背後,はいご,뒤,haigo,60,false,
廃止,はいし,폐지,haishi,70,false,
拝借,はいしゃく,(겸손하게) (정중하게) 빌려주기,haishaku,50,false,
排除,はいじょ,"제외, 제거, 거부",haijo,60,false,
賠償,ばいしょう,"배상, 면책, 보상",baishou,50,false,
排水,はいすい,배수,haisui,50,false,
敗戦,はいせん,"패배, 전쟁에서 패하다",haisen,50,false,
配置,はいち,"(자원의) 배치, 배치",haichi,60,false,
配布,はいふ,분포,haifu,50,false,
配分,はいぶん,"분배, 할당",haibun,50,false,
敗北,はいぼく,패배 (동사로는 '패배하다'를 의미),haiboku,50,false,
倍率,ばいりつ,"직경, 배율",bairitsu,50,false,
配慮,はいりょ,"고려, 관심, 사전 고려",hairyo,60,false,
配列,はいれつ,"배열, 배열(프로그래밍)",hairetsu,50,false,
破壊,はかい,파괴,hakai,60,false,
いたわる,いたわる,"동정하다, 위로하다, 배려하다",itawaru,50,false,
一概に,いちがいに,"무조건, 필연적으로",ichigaini,50,false,
著しい,いちじるしい,"주목할 만한, 상당한",ichijirushii,70,false,
一同,いちどう,"참석한 모든 사람, 관련된 모든 사람, 우리 모두",ichidou,50,false,
一部分,いちぶぶん,부분,ichibubun,50,false,
一別,いちべつ,이별,ichibetsu,50,false,
一面,いちめん,"한쪽, 다른 쪽",ichimen,60,false,
一目,いちもく,"훑어보다, 잠깐, 잠깐 보다",ichimoku,50,false,
一様,いちよう,"획일적인, 비슷한, 동등한",ichiyou,50,false,
一律,いちりつ,"균등한, 획일적인, 동등한",ichiritsu,50,false,
一連,いちれん,"시리즈, 체인, 뭉치(종이)",ichiren,50,false,
一括,いっかつ,"모두 함께, 일괄",ikkatsu,50,false,
一気,いっき,한 번에,ikki,50,false,
一挙に,いっきょに,"단번에, 한 번의 급습으로",ikkyoni,50,false,
一見,いっけん,"훑어보기, 살짝, 생면",ikken,60,false,
一切,いっさい,예외 없이 전체적으로,issai,50,false,
一心,いっしん,"한 마음, 열중하여",isshin,50,false,
いっそ,いっそ,"오히려, 더 빨리, 어쩌면",isso,50,false,
一変,いっぺん,완전한 변화,ippen,50,false,
意図,いと,"의도, 목표, 디자인",ito,70,false,
営む,いとなむ,"(예: 행사에서) 계속하다, 사업을 운영하다",itonamu,60,false,
挑む,いどむ,도전하다,idomu,50,false,
稲光,いなびかり,(번쩍이는) 번개,inabikari,50,false,
祈り,いのり,"기도, 간구",inori,50,false,
いびき,いびき,쿨쿨,ibiki,50,false,
今更,いまさら,"지금, 다시",imasara,50,false,
未だ,いまだ,아직,imada,50,false,
移民,いみん,이민자,imin,60,false,
嫌々,いやいや,"마지 못해, 결코, 마지못해",iyaiya,50,false,
卑しい,いやしい,"탐욕스러운, 저속한, 초라한",iyashii,50,false,
いやに,いやに,끔찍하게,iyani,50,false,
いやらしい,いやらしい,"불쾌한, 역겨운, 음란한",iyarashii,50,false,
意欲,いよく,"의지, 욕망, 야망",iyoku,70,false,
威力,いりょく,"힘, 권위",iryoku,50,false,
衣類,いるい,"옷, 의복",irui,60,false,
異論,いろん,"다른 의견, 반대",iron,50,false,
印鑑,いんかん,"우표, 도장",inkan,60,false,
陰気,いんき,우울하다,inki,50,false,
隠居,いんきょ,"퇴직, 은퇴한 사람",inkyo,50,false,
インターチェンジ,インターチェンジ,교환,intaachenji,50,false,
インターナショナル,インターナショナル,국제적인,intaanashonaru,50,false,
インターフォン,インターフォン,"출입전화, 인터폰",intaafon,50,false,
インテリ,インテリ,"(약어) 지식인, 지식인",interi,50,false,
インフォメーション,インフォメーション,정보,infomeeshon,50,false,
インフレ,インフレ,(약어) 인플레이션,infure,50,false,
受かる,うかる,(시험에) 합격하다,ukaru,50,false,
受け入れ,うけいれ,받아들이다,ukeire,50,false,
受け入れる,うけいれる,받아들이다,ukeireru,60,false,
受け継ぐ,うけつぐ,"상속받다, 성공하다",uketsugu,50,false,
受け付ける,うけつける,"(신청서를) 받아들이다, 받아들이다",uketsukeru,50,false,
受け止める,うけとめる,"붙잡다, 반응하다, 받아들이다",uketomeru,50,false,
受身,うけみ,수동태,ukemi,50,false,
受持ち,うけもち,"(무엇의) 책임, 책임 있는 일",ukemochi,50,false,
動き,うごき,"움직임, 활동, 추세",ugoki,70,false,
埋める,うずめる,"묻다, 채우다",uzumeru,60,false,
嘘つき,うそつき,거짓말쟁이,usotsuki,50,false,
うたた寝,うたたね,"졸다, 낮잠을 자다",utatane,50,false,
打ち明ける,うちあける,"고백하다, 공개하다",uchiakeru,70,false,
打ち切る,うちきる,"중지하다, 중단하다",uchikiru,50,false,
打ち消し,うちけし,"(그램) 부정, 부정",uchikeshi,50,false,
打ち込む,うちこむ,～에 전념하다,uchikomu,50,false,
団扇,うちわ,팬,uchiwa,50,false,
内訳,うちわけ,"항목, 분류",uchiwake,50,false,
写し,うつし,"복사하다, 복제하다",utsushi,50,false,
訴え,うったえ,"소송, 고소",uttae,50,false,
うっとうしい,うっとうしい,"피곤하다, 짜증나다",uttoushii,50,false,
うつむく,うつむく,"아래를 내려다보다, 구부리게 하다",utsumuku,50,false,
空ろ,うつろ,"공백, 속이 빈, 비어 있는",utsuro,50,false,
器,うつわ,"그릇, 용기",utsuwa,60,false,
腕前,うでまえ,"능력, 기술, 시설",udemae,50,false,
雨天,うてん,비오는 날씨,uten,60,false,
促す,うながす,"촉구하다, 제안하다, 요구하다",unagasu,70,false,
うぬぼれ,うぬぼれ,"가식, 자만, 오만",unubore,50,false,
生まれつき,うまれつき,"본성적으로, 태어날 때부터, 원주민",umaretsuki,50,false,
埋め込む,うめこむ,"매립하다, 이식하다",umekomu,60,false,
梅干し,うめぼし,말린 매실,umeboshi,50,false,
裏返し,うらがえし,"뒤집어서, 거꾸로",uragaeshi,50,false,
売り出し,うりだし,(흥정) 판매,uridashi,50,false,
売り出す,うりだす,"판매하다, 시장에 내놓다",uridasu,50,false,
潤う,うるおう,"촉촉하다, 이익을 얻다",uruou,50,false,
浮気,うわき,"불륜, 속이다",uwaki,50,false,
上回る,うわまわる,초과하다,uwamawaru,60,false,
植わる,うわる,심을 것,uwaru,50,false,
運営,うんえい,"관리, 행정, ​​운영",un'ei,50,false,
うんざり,うんざり,"지루하다, 싫증이 나다",unzari,50,false,
運送,うんそう,"배송, 화물",unsou,60,false,
運賃,うんちん,"운임, 운송비, (승객)운임",unchin,60,false,
云々,うんぬん,등등,unnun,50,false,
運搬,うんぱん,운송,unpan,50,false,
運命,うんめい,운명,unmei,60,false,
運輸,うんゆ,운송,unyu,50,false,
運用,うんよう,"활용하다, 응용하다, 실용화하다",unyou,60,false,
エアメール,エアメール,항공 우편,eameeru,50,false,
～営,～えい,～달리다,～ei,50,false,
英字,えいじ,영문자(문자),eiji,50,false,
映写,えいしゃ,투사,eisha,50,false,
映像,えいぞう,"반사, 이미지",eizou,70,false,
英雄,えいゆう,"영웅, 위대한 사람",eiyuu,50,false,
液,えき,액체,eki,50,false,
閲覧,えつらん,"검사, 참조, 찾아보기",etsuran,50,false,
獲物,えもの,"게임, 전리품, 트로피",emono,50,false,
襟,えり,"목, 칼라",eri,60,false,
エレガント,エレガント,우아한,ereganto,50,false,
円滑,えんかつ,"조화, 부드러움",enkatsu,50,false,
縁側,えんがわ,"베란다, 발코니, 개방형 복도",engawa,50,false,
沿岸,えんがん,해안,engan,50,false,
婉曲,えんきょく,"완곡어법적인, 간접적인, 암시적인",enkyoku,50,false,
演出,えんしゅつ,"프로덕션 (에르그. 플레이, 연출)",enshutsu,50,false,
エンジニア,エンジニア,엔지니어,enjinia,50,false,
演じる,えんじる,"(일부)연주하다, 연기하다",enjiru,70,false,
演ずる,えんずる,"(일부)연주하다, 연기하다",enzuru,50,false,
沿線,えんせん,철도 노선을 따라,ensen,50,false,
縁談,えんだん,결혼 제안,endan,50,false,
遠方,えんぽう,"먼 길, 먼 곳",enpou,50,false,
円満,えんまん,"조화, 평화, 부드러움",enman,60,false,
追い込む,おいこむ,"무리를 몰다, 모퉁이를 돌다, 운전하다",oikomu,50,false,
追い出す,おいだす,"추방하다, 몰아내다",oidasu,50,false,
於いて,おいて,에,oite,50,false,
老いる,おいる,"나이가 들다, 늙어가다",oiru,50,false,
応急,おうきゅう,비상,oukyuu,50,false,
黄金,おうごん,금,ougon,50,false,
往診,おうしん,"의사 방문, 왕진",oushin,50,false,
応募,おうぼ,"구독, 신청",oubo,60,false,
おおい (かん),おおい (かん),여기요,ooi_(kan),50,false,
大方,おおかた,"거의 전부, 대다수",ookata,50,false,
大柄,おおがら,"대형 빌드, 대형 패턴",oogara,50,false,
おおげさ,おおげさ,"거창한, 과장된",oogesa,50,false,
大筋,おおすじ,"개요, 요약",oosuji,50,false,
大空,おおぞら,"천국, 하늘",oozora,50,false,
オートマチック,オートマチック,오토매틱,ootomachikku,50,false,
大幅,おおはば,"전체 폭, 대규모, 과감한",oohaba,70,false,
おおまかな,おおまかな,대략적인,oomakana,50,false,
大水,おおみず,홍수,oomizu,50,false,
公,おおやけ,공공의,ooyake,50,false,
犯す,おかす,"범하다, 위반하다",okasu,60,false,
侵す,おかす,침입하다,okasu_2,50,false,
臆病,おくびょう,"비겁함, 소심함",okubyou,60,false,
遅らす,おくらす,지연시키다,okurasu,50,false,
厳か,おごそか,"장엄한, 위엄 있는",ogosoka,50,false,
行い,おこない,"행위, 행동",okonai,50,false,
おごる (ゆうしょくを～),おごる (ゆうしょくを～),(누군가에게) 대접을 주다,ogoru_(yuushokuwo～),50,false,
収まる,おさまる,"정착하다, 얻어야 할",osamaru,60,false,
納まる,おさまる,"정착하다, 얻어야 할",osamaru_2,50,false,
治まる,おさまる,"평화롭게 지내다, 진정시키다",osamaru_3,50,false,
お産,おさん,( 낳다 ) 낳다,osan,50,false,
押し切る,おしきる,자신의 길을 가지다,oshikiru,50,false,
押し込む,おしこむ,"밀고 들어가다, 밀어넣다",oshikomu,50,false,
惜しむ,おしむ,"검소하다, 소중히 여기다, 후회하다",oshimu,50,false,
押し寄せる,おしよせる,"옆으로 밀다, 앞으로 나아가다",oshiyoseru,50,false,
雄,おす,수컷(동물),osu,50,false,
御世辞,おせじ,"아첨, 칭찬",oseji,50,false,
襲う,おそう,공격하다,osou,60,false,
遅くとも,おそくとも,늦어도,osokutomo,50,false,
恐れ,おそれ,공포,osore,60,false,
恐れ入る,おそれいる,"경외감으로 가득 차다, 작아진다고 느끼다",osoreiru,50,false,
おだてる,おだてる,아첨하다,odateru,50,false,
落ち込む,おちこむ,우울해지다,ochikomu,60,false,
落ち着き,おちつき,"차분함, 침착함",ochitsuki,50,false,
落葉,おちば,낙엽,ochiba,50,false,
乙,おつ,순위 2위,otsu,50,false,
お使い,おつかい,심부름,otsukai,50,false,
おっかない,おっかない,무서운,okkanai,50,false,
お手上げ,おてあげ,"포기하다, 포기하다 희망",oteage,50,false,
おどおど,おどおど,"움츠려, 머뭇거리며",odoodo,50,false,
脅す,おどす,협박하다,odosu,50,false,
訪れる,おとずれる,방문하다,otozureru,70,false,
お供,おとも,"수행자, 동반자",otomo,50,false,
衰える,おとろえる,"약해지다, 쇠퇴하다",otoroeru,50,false,
同い年,おないどし,같은 나이의,onaidoshi,50,false,
自ずから,おのずから,당연하게도 당연하게도,onozukara,50,false,
怯える,おびえる,겁을 먹다,obieru,50,false,
おびただしい,おびただしい,"풍부하게, 무수히",obitadashii,50,false,
脅かす,おびやかす,"위협하다, 강요하다",obiyakasu,50,false,
帯びる,おびる,"맡다, 맡기다",obiru,50,false,
お袋,おふくろ,어머니,ofukuro,50,false,
覚え,おぼえ,"기억, 감각, 경험",oboe,60,false,
おまけ,おまけ,"할인, 추가적인 것",omake,50,false,
お宮,おみや,신사,omiya,50,false,
おむつ,おむつ,기저귀,omutsu,50,false,
思い付き,おもいつき,"계획, 아이디어, 제안",omoitsuki,50,false,
趣,おもむき,"맛, 외관, 기묘하다",omomuki,50,false,
赴く,おもむく,"가다, 진행하다",omomuku,50,false,
重んじる,おもんじる,"존경하다, 높이 평가하다",omonjiru,50,false,
重んずる,おもんずる,"존경하다, 존중하다, 소중히 여기다",omonzuru,50,false,
親父,おやじ,"아버지, 노인, 상사",oyaji,50,false,
及び,および,"그리고, 뿐만 아니라",oyobi,50,false,
及ぶ,およぶ,"도달하다, 연장하다",oyobu,50,false,
折,おり,기회,ori,50,false,
檻,おり,"새장, 펜, 감옥",ori_2,50,false,
オリエンテーション,オリエンテーション,정위,orienteeshon,50,false,
折り返す,おりかえす,접히다,orikaesu,50,false,
織物,おりもの,"섬유, 직물",orimono,50,false,
俺,おれ,나(ego)(자랑스러운 1인칭 대명사),ore,50,false,
愚か,おろか,바보 같은,oroka,60,false,
おろそか,おろそか,"방치, 태만, 부주의",orosoka,50,false,
おんぶ,おんぶ,등에 업다 (erg. Baby),onbu,50,false,
オンライン,オンライン,온라인,onrain,50,false,
温和,おんわ,"온화하다, 보통이다",onwa,50,false,
我,が～,자아,ga～,50,false,
カーペット,カーペット,양탄자,kaapetto,50,false,
～界,～かい,"세계, 원, 왕국",～kai,50,false,
～街,～がい,도시,～gai,60,false,
改悪,かいあく,"악화, 악화로 변화",kaiaku,50,false,
海運,かいうん,해상운송,kaiun,50,false,
外貨,がいか,외화,gaika,50,false,
改革,かいかく,"개혁, 혁신",kaikaku,60,false,
貝殻,かいがら,껍데기,kaigara,50,false,
外観,がいかん,"외관, 정면",gaikan,60,false,
階級,かいきゅう,"클래스, 계급, 등급",kaikyuu,60,false,
海峡,かいきょう,채널,kaikyou,50,false,
会見,かいけん,"인터뷰, 컨퍼런스",kaiken,60,false,
介護,かいご,육아,kaigo,60,false,
開催,かいさい,"회의를 열다, 전시회를 열다",kaisai,60,false,
回収,かいしゅう,"수집, 복구",kaishuu,60,false,
改修,かいしゅう,"수리, 개선",kaishuu_2,50,false,
怪獣,かいじゅう,괴물,kaijuu,50,false,
解除,かいじょ,"취소, 해제",kaijo,60,false,
外相,がいしょう,외상,gaishou,50,false,
害する,がいする,"해를 끼치다, 기분을 상하게 하다",gaisuru,50,false,
概説,がいせつ,"일반 진술, 개요",gaisetsu,50,false,
回送,かいそう,전송,kaisou,50,false,
階層,かいそう,"클래스, 레벨, 계층",kaisou_2,50,false,
開拓,かいたく,"재배, 개척자",kaitaku,50,false,
会談,かいだん,"대화, 인터뷰",kaidan,50,false,
改定,かいてい,개정,kaitei,50,false,
改訂,かいてい,개정,kaitei_2,60,false,
ガイド,ガイド,가이드,gaido,50,false,
街道,かいどう,고속도로,kaidou,50,false,
該当,がいとう,"상응하는, 응답하는, 아래에 오는",gaitou,50,false,
街頭,がいとう,거리에서,gaitou_2,50,false,
ガイドブック,ガイドブック,안내서,gaidobukku,50,false,
介入,かいにゅう,간섭,kainyuu,60,false,
概念,がいねん,"일반적인 생각, 개념",gainen,60,false,
開発,かいはつ,"개발, 착취",kaihatsu,70,false,
海抜,かいばつ,해발 높이,kaibatsu,50,false,
介抱,かいほう,"간호, 돌보기",kaihou,50,false,
解剖,かいぼう,"해부, 부검",kaibou,50,false,
外来,がいらい,(약어) 수입 외래 진료소,gairai,50,false,
回覧,かいらん,순환,kairan,60,false,
概略,がいりゃく,"개요, 요약, 요점",gairyaku,50,false,
海流,かいりゅう,해류,kairyuu,50,false,
改良,かいりょう,"개선, 개혁",kairyou,60,false,
回路,かいろ,회로 (전기),kairo,50,false,
海路,かいろ,해상 항로,kairo_2,50,false,
省みる,かえりみる,반영하다,kaerimiru,50,false,
顧みる,かえりみる,"되돌아보다, 돌아서다, 검토하다",kaerimiru_2,50,false,
顔付き,かおつき,표정,kaotsuki,50,false,
課外,かがい,과외 활동,kagai,50,false,
掲げる,かかげる,"게양하다, 날다(돛), 띄우다(깃발)",kakageru,50,false,
かかと,かかと,신발 뒤꿈치,kakato,50,false,
書き取る,かきとる,받아쓰기,kakitoru,50,false,
掻き回す,かきまわす,"휘젓다, 방해하다",kakimawasu,50,false,
かく (はじを),かく (はじを),자신을 모욕하다,kaku_(hajiwo),50,false,
～画,～かく,～ 스트로크,～kaku,50,false,
学芸,がくげい,"예술과 과학, 교양과목",gakugei,50,false,
格差,かくさ,차이,kakusa,50,false,
拡散,かくさん,"산란, 확산",kakusan,50,false,
学士,がくし,대학 졸업,gakushi,50,false,
各種,かくしゅ,모든 종류,kakushu,50,false,
隔週,かくしゅう,격주로,kakushuu,50,false,
確信,かくしん,"확신, 자신감",kakushin,70,false,
革新,かくしん,"개혁, 혁신",kakushin_2,50,false,
学説,がくせつ,이론,gakusetsu,50,false,
確定,かくてい,"고정, 결정",kakutei,60,false,
カクテル,カクテル,칵테일,kakuteru,50,false,
獲得,かくとく,"획득, 소유",kakutoku,60,false,
楽譜,がくふ,"악보(음악, 악보)",gakufu,50,false,
確保,かくほ,"보증하다, 확보하다",kakuho,70,false,
革命,かくめい,혁명,kakumei,60,false,
確立,かくりつ,설립,kakuritsu,50,false,
賭,かけ,도박,kake,50,false,
掛～,かけ～,신용 거래,kake～,50,false,
～掛け,～かけ,"랙, 행거",～kake,50,false,
崖,がけ,낭떠러지,gake,50,false,
駆け足,かけあし,"빠르게 달리다, 두 배의 시간",kakeashi,50,false,
家計,かけい,"가계경제, 가계",kakei,50,false,
駆けっこ,かけっこ,(발) 경주,kakekko,50,false,
加工,かこう,"제조, 가공, 처리",kakou,50,false,
化合,かごう,화학적 결합,kagou,50,false,
かさばる,かさばる,부피가 크다,kasabaru,50,false,
かさむ,かさむ,"쌓이다, 늘리다",kasamu,50,false,
箇条書,かじょうがき,"항목별 형태, 항목화",kajougaki,50,false,
頭,かしら,"머리, 수석",kashira,60,false,
微か,かすか,"희미하다, 약하다",kasuka,50,false,
霞む,かすむ,흐릿해지다,kasumu,50,false,
擦る,かする,비비다,kasuru,50,false,
火星,かせい,화성,kasei,50,false,
化石,かせき,"화석, 석화, 화석화",kaseki,50,false,
河川,かせん,강하,kasen,50,false,
化繊,かせん,합성섬유,kasen_2,50,false,
過疎,かそ,인구감소,kaso,50,false,
片～,かた～,싱글 ～,kata～,50,false,
片言,かたこと,깨짐(말하는 스타일과 관련하여(예: 일본어)),katakoto,50,false,
傾ける,かたむける,"기울이다, 구부리다",katamukeru,60,false,
固める,かためる,"굳히다, 얼리다, 강화하다",katameru,60,false,
傍ら,かたわら,"옆에(들, 동안, 근처에)",katawara,50,false,
花壇,かだん,화단,kadan,50,false,
家畜,かちく,"가축, 소",kachiku,50,false,
且つ,かつ,"아직, 그리고",katsu,50,false,
がっくり,がっくり,상심한,gakkuri,50,false,
合唱,がっしょう,"합창, 합창으로 노래하다",gasshou,50,false,
がっしり,がっしり,"굳건히, 터프한",gasshiri,50,false,
合致,がっち,"동의, 준수",gatchi,50,false,
がっちり,がっちり,"단단하게 세워진, 단단하게 지어진",gatchiri,50,false,
かつて,かつて,"한 번, 이전에, 예전에",katsute,60,false,
勝手,かって,"주방, 자신의 방식, 이기심",katte,60,false,
カット,カット,자르다,katto,50,false,
活発,かっぱつ,"활력, 활동적",kappatsu,60,false,
合併,がっぺい,"조합, 융합, 합병",gappei,50,false,
カテゴリー,カテゴリー,범주,kategorii,50,false,
叶う,かなう,실현되다,kanau,60,false,
叶える,かなえる,"(요청, 소원)을 부여하다",kanaeru,50,false,
金槌,かなづち,(철) 망치,kanazuchi,50,false,
かなわない,かなわない,"자신의 힘을 넘어서다, 할 수 없다",kanawanai,50,false,
加入,かにゅう,"회원가입, 입장",kanyuu,50,false,
予て,かねて,"이전에, 이미, 최근에",kanete,50,false,
庇う,かばう,"누군가를 보호하기 위해, 누군가를 위해&nbsp, &nbsp, 은폐하기 위해",kabau,50,false,
株式,かぶしき,재고,kabushiki,60,false,
かぶれる,かぶれる,"반응하다, 영향을 받다",kabureru,50,false,
花粉,かふん,화분,kafun,60,false,
貨幣,かへい,"돈, 통화, 주화",kahei,50,false,
構える,かまえる,설정하다,kamaeru,50,false,
過密,かみつ,붐비는,kamitsu,50,false,
噛み切る,かみきる,물어뜯다,kamikiru,50,false,
カムバック,カムバック,회복,kamubakku,50,false,
カメラマン,カメラマン,카메라맨,kameraman,50,false,
粥,かゆ,죽,kayu,50,false,
体付き,からだつき,"바디빌드, 피규어",karadatsuki,50,false,
絡む,からむ,얽히게 하다,karamu,60,false,
かりに,かりに,"일시적으로, 만약, 논쟁을 위해서라면",karini,50,false,
カルテ,カルテ,임상 기록(GER: Karte),karute,50,false,
ガレージ,ガレージ,차고(집),gareeji,50,false,
過労,かろう,"과로, 긴장",karou,50,false,
かろうじて,かろうじて,간신히,karoujite,50,false,
交す,かわす,교환하다,kawasu,50,false,
代る代る,かわるがわる,번갈아,kawarugawaru,50,false,
簡易,かんい,"단순함, 쉬움, 유사함",kan'i,50,false,
灌漑,かんがい,관개,kangai,50,false,
眼科,がんか,안과학,ganka,50,false,
眼球,がんきゅう,눈알,gankyuu,50,false,
玩具,がんぐ,장난감,gangu,60,false,
簡潔,かんけつ,"간결함, 단순함",kanketsu,60,false,
還元,かんげん,"해결, 축소, 반환",kangen,50,false,
看護,かんご,육아,kango,60,false,
漢語,かんご,"한자, 한일어",kango_2,50,false,
頑固,がんこ,고집,ganko,60,false,
勧告,かんこく,조언,kankoku,50,false,
換算,かんさん,"변환, 변화, 교환",kansan,50,false,
監視,かんし,"관찰, 경비, 감시",kanshi,60,false,
慣習,かんしゅう,일반적인 (역사적) 관습,kanshuu,50,false,
観衆,かんしゅう,"관중, 관객",kanshuu_2,50,false,
願書,がんしょ,신청서,gansho,50,false,
干渉,かんしょう,"간섭, 개입",kanshou,60,false,
頑丈,がんじょう,"견고한, 확고한, 강한",ganjou,60,false,
感触,かんしょく,"촉각, 느낌, 감각",kanshoku,50,false,
肝心,かんじん,"본질적인, 근본적인, 결정적인",kanjin,60,false,
肝腎,かんじん,"본질적인, 근본적인, 결정적인",kanjin_2,50,false,
関税,かんぜい,관세,kanzei,50,false,
岩石,がんせき,바위,ganseki,50,false,
感染,かんせん,"감염, 전염",kansen,50,false,
幹線,かんせん,"본선, 간선",kansen_2,50,false,
簡素,かんそ,"단순함, 평범함",kanso,50,false,
観点,かんてん,관점,kanten,60,false,
感度,かんど,"민감도, 강도(지진)",kando,50,false,
カンニング,カンニング,"교활한, 사기꾼",kanningu,50,false,
元年,がんねん,(특정 통치의) 첫 번째 해,gannen,50,false,
幹部,かんぶ,"경영, 임원",kanbu,50,false,
完ぺき,かんぺき,"완전함, 결점이 없음",kanpeki,50,false,
勘弁,かんべん,"용서, 관용",kanben,50,false,
感無量,かんむりょう,감정으로 가득 찬 깊은 느낌,kanmuryou,50,false,
勧誘,かんゆう,"초대, 조사, 유인",kanyuu_2,50,false,
関与,かんよ,"참가하다, 참여하다",kanyo,60,false,
寛容,かんよう,"관용, 관대함, 참여",kanyou,60,false,
元来,がんらい,원래는 자연스럽게,ganrai,50,false,
観覧,かんらん,보기,kanran,50,false,
慣例,かんれい,"관습, 전례",kanrei,50,false,
還暦,かんれき,환갑,kanreki,50,false,
貫禄,かんろく,"존재감, 위엄",kanroku,50,false,
緩和,かんわ,"구호, 완화",kanwa,50,false,
議案,ぎあん,입법안,gian,50,false,
危害,きがい,"부상, 피해, 위험",kigai,50,false,
企画,きかく,"기획, 프로젝트",kikaku,60,false,
規格,きかく,표준,kikaku_2,50,false,
