word,hiragana,meaning,romaji,score,used,day
文学,ぶんがく,문학,bungaku,60,false,
光,ひかり,빛,hikari,60,false,
お見舞い,おみまい,아픈 사람을 방문하다,omimai,60,false,
席,せき,좌석,seki,60,false,
～様,～さま,씨,～sama,50,false,
ご存じ,ごぞんじ,아는 것,gozonji,60,false,
下る,さがる,"내리다, 떨어지다",sagaru,50,false,
字,じ,"편지, 성격",ji,60,false,
アジア,アジア,아시아,ajia,50,false,
褒める,ほめる,"칭찬하다, 좋은 말을 하려고",homeru,60,false,
空く,すく,"(사람과 관련해) 비어 있다, 덜 붐비다",suku,60,false,
あ,あ,아,a,50,false,
最も,もっとも,최대,mottomo,60,false,
合う,あう,어울리다,au,60,false,
～代,～だい,"～ 나이, 기간",～dai,60,false,
最後,さいご,"마지막, 끝",saigo,60,false,
値段,ねだん,가격,nedan,70,false,
退院,たいいんする,병원을 떠나다,taiinsuru,60,false,
展覧会,てんらんかい,전시회,tenrankai,60,false,
久しぶり,ひさしぶり,오랜만이다. 오랜만에 처음으로,hisashiburi,60,false,
カーテン,カーテン,커튼,kaaten,50,false,
汽車,きしゃ,기차(증기),kisha,60,false,
遅れる,おくれる,() 늦다,okureru,60,false,
見つかる,みつかる,발견되다 (v.i.) 발견되다,mitsukaru,60,false,
召し上がる,めしあがる,-- 식베루(たべRU)와 飲む(のむ)의 경칭 --,meshiagaru,60,false,
太る,ふとる,체중을 늘리다,futoru,60,false,
注射,ちゅうしゃ,주입,chuusha,60,false,
様,よう,"방식, 친절",you_2,50,false,
～おき,～おき,～마다,～oki,50,false,
最初,さいしょ,처음,saisho,60,false,
御～,ご～,명예로운 ～,go～,50,false,
安心,あんしん,"마음의 평화, 안도감",anshin,60,false,
直る,なおる,고쳐질,naoru_2,60,false,
集める,あつめる,"수집하다, 수집하다 (v.t.), 모으다",atsumeru,60,false,
直す,なおす,"정정하다 (v.t.), 고치다",naosu,60,false,
続く,つづく,계속되는,tsuzuku,60,false,
先輩,せんぱい,그룹의 선배들,senpai,60,false,
約束,やくそく,"준비, 약속",yakusoku,60,false,
世話,せわする,"돌보고, 돌보다",sewasuru,60,false,
近所,きんじょ,이웃,kinjo,60,false,
将来,しょうらい,"(미래에, 잠재 고객",shourai,60,false,
億,おく,억,oku,60,false,
数学,すうがく,수학,suugaku,60,false,
文化,ぶんか,문화,bunka,60,false,
払う,はらう,지불하다,harau,60,false,
習慣,しゅうかん,관습 (문화와 관련하여),shuukan,60,false,
焼ける,やける,"태우다, 구워지다",yakeru,60,false,
君,きみ,당신 (남성의 경우 비공식),kimi,60,false,
冷える,ひえる,차가워지다,hieru,70,false,
点く,つく,"시작하다, 켜다",tsuku,50,false,
この間,このあいだ,"얼마 전, 최근",konoaida,60,false,
格好,かっこう,"외모, 태도, 모양, 형태, 자세",kakkou,60,false,
かまう,かまう,"마음에 두다, 걱정하다",kamau,50,false,
続ける,つづける,계속하다,tsuzukeru,60,false,
落す,おとす,"떨어뜨리다, 잃다",otosu,50,false,
明日,あす,내일,asu,60,false,
出発,しゅっぱつする,출발,shuppatsusuru,60,false,
拝見,はいけんする,"(겸손하게) (공손하게) 보다, 보다",haikensuru,60,false,
割れる,われる,깨다,wareru,60,false,
背中,せなか,(몸의) 뒤,senaka,60,false,
新聞社,しんぶんしゃ,신문사,shinbunsha,60,false,
いじめる,いじめる,괴롭히다,ijimeru,50,false,
回る、回す,まわる、まわす,"돌아다니다, 회전하다","mawaru,mawasu",50,false,
～君,～くん,"(후배) 씨 ～, 선생님 ～",～kun,60,false,
おっしゃる,おっしゃる,-- い우에 대한 경어 표현 --,ossharu,50,false,
眠い,ねむい,졸리다,nemui,60,false,
濡れる,ぬれる,젖다,nureru,60,false,
倒れる,たおれる,무너지다,taoreru,60,false,
スーパー (マーケット),スーパー (マーケット),슈퍼마켓,suupaa_(maaketto),50,false,
アクセサリー,アクセサリー,종범,akusesarii,50,false,
考える,かんがえる,"(에 대해) 생각하다, 고려하다",kangaeru,60,false,
向かう,むかう,"직면하다, 향해 나아가다",mukau,60,false,
自由,じゆう,자유,jiyuu,60,false,
仕方,しかた,(뭔가를 하는) 방법,shikata,60,false,
首,くび,목,kubi,60,false,
程,ほど,정도,hodo,50,false,
代わり,かわり,"대체하다, 교체하다",kawari,60,false,
失敗,しっぱい,"실패, 실수",shippai,60,false,
工業,こうぎょう,(제조)산업,kougyou,60,false,
移る,うつる,"(집에서) 이사하다, (부서에서) 이동하다, 이동하다",utsuru,60,false,
スーツケース,スーツケース,여행 가방,suutsukeesu,50,false,
ひげ,ひげ,수염,hige,60,false,
研究室,けんきゅうしつ,"교수실, 실혐실",kenkyuushitsu,60,false,
工場,こうじょう,공장,koujou,60,false,
紹介,しょうかい,소개,shoukai,60,false,
けれど; けれども,けれど; けれども,"하지만, 그래도",keredo;_keredomo,50,false,
舟,ふね,"배, 보트",fune,50,false,
動く,うごく,움직이다,ugoku,60,false,
～(に) ついて,～(に) ついて,～에 관하여,～(ni)_tsuite,50,false,
コンサート,コンサート,콘서트,konsaato,50,false,
虫,むし,곤충,mushi,60,false,
優しい,やさしい,"친절한(사람), 온화한(사람), 쉬운(문제)",yasashii,60,false,
コンピュータ; コンピューター,コンピュータ; コンピューター,컴퓨터,konpyuuta;_konpyuutaa,50,false,
植える,うえる,심다,ueru,60,false,
両方,りょうほう,양측,ryouhou,60,false,
汚れる,よごれる,더러워지다,yogoreru,60,false,
水泳,すいえい,수영,suiei,60,false,
経験,けいけんする,경험,keikensuru,60,false,
勝つ,かつ,승리하다,katsu,60,false,
砂,すな,모래,suna,60,false,
警察,けいさつ,"경찰, 경찰서",keisatsu,60,false,
取り替える,とりかえる,"교환하다, 대체하다",torikaeru,60,false,
急ぐ,いそぐ,서두르다,isogu,60,false,
簡単,かんたん,단순한,kantan,60,false,
参る,まいる,"行ku, 来루의 겸손한 표현",mairu,60,false,
全然,ぜんぜん,"별말씀을요, 전적으로, 완전히",zenzen,50,false,
特別,とくべつ,특별한,tokubetsu,60,false,
復習,ふくしゅう,"(수업의) 복습, 수정",fukushuu,60,false,
間に合う,まにあう,시간에 맞춰,maniau,60,false,
役に立つ,やくにたつ,"도움이 되다, 유용하다",yakunitatsu,60,false,
もうすぐ,もうすぐ,"곧, 잠시 후, 날",mousugu,60,false,
真中,まんなか,중앙,mannaka,60,false,
戻る,もどる,"돌아오다 (v.i.), 돌아오다",modoru,60,false,
研究,けんきゅう,"연구, 조사",kenkyuu,60,false,
ケーキ,ケーキ,케이크,keeki,50,false,
草,くさ,잔디,kusa,60,false,
込む,こむ,붐비다,komu,60,false,
この頃,このごろ,요즘 요즘,konogoro,60,false,
訪ねる,たずねる,방문하다,tazuneru_2,60,false,
下げる,さげる,"낮추다 (v.t.), 매달다",sageru,60,false,
花見,はなみ,꽃놀이,hanami,60,false,
途中,とちゅう,도중에,tochuu,50,false,
入院,にゅういんする,입원,nyuuinsuru,70,false,
乗り換える,のりかえる,"환승하다(기차), 갈아타다(버스, 기차 등)",norikaeru,60,false,
別れる,わかれる,헤어지다,wakareru,60,false,
～町,～ちょう,～의 마을,～chou,60,false,
安全,あんぜん,"안전, 보안",anzen,60,false,
看護婦,かんごふ,(여자) 간호사,kangofu,50,false,
見物,けんぶつ,관광,kenbutsu,60,false,
相談,そうだんする,상의,soudansuru,60,false,
ガソリンスタンド,ガソリンスタンド,주유소,gasorinsutando,50,false,
テニス,テニス,테니스,tenisu,50,false,
眠る,ねむる,잠을 자다,nemuru,60,false,
上がる,あがる,"오르다, 올라가다",agaru,60,false,
翻訳,ほんやく,번역,honyaku,60,false,
食事,しょくじする,식사,shokujisuru,60,false,
お陰,おかげ,덕분에 또는 덕분에,okage,50,false,
娘,むすめ,딸 (겸손),musume,60,false,
湯,ゆ,뜨거운 물,yu,60,false,
競争,きょうそう,경쟁,kyousou,60,false,
会議,かいぎ,"비즈니스 미팅, 회의",kaigi,60,false,
湖,みずうみ,호수,mizuumi,60,false,
集まる,あつまる,"모으다 (v.i.), 수집하다",atsumaru,50,false,
～にくい,～にくい,～하기 어렵다,～nikui,60,false,
生活,せいかつする,"생활, 살기 위해",seikatsusuru,60,false,
糸,いと,실,ito,60,false,
関係,かんけい,"관계(배), 연결",kankei,60,false,
ピアノ,ピアノ,피아노,piano,50,false,
～目,～め,"번호 ～ 순서, ～nd, ～일",～me,70,false,
番組,ばんぐみ,방송 프로그램,bangumi,60,false,
急,きゅう,"긴급하다, 갑작스럽다, 험한",kyuu,60,false,
棚,たな,"선반, 랙",tana,60,false,
木綿,もめん,면,momen,50,false,
輸出,ゆしゅつする,내보내다,yushutsusuru,60,false,
タイプ,タイプ,"유형, 스타일",taipu,50,false,
すり,すり,소매치기,suri,50,false,
嬉しい,うれしい,"행복해지다, 기뻐하다",ureshii,60,false,
アルコール,アルコール,술,arukooru,50,false,
ソフト,ソフト,"부드러운, 중절모, 소프트웨어",sofuto,50,false,
神社,じんじゃ,신사,jinja,60,false,
大分,だいぶ,"상당히, 대체로, 꽤 많이",daibu,60,false,
楽しみ,たのしみ,"즐거움, 기쁨",tanoshimi,60,false,
趣味,しゅみ,"취미, 오락",shumi,60,false,
電報,でんぽう,전보,denpou,60,false,
家内,かない,(자신의) 아내,kanai,60,false,
指,ゆび,손가락,yubi,60,false,
これから,これから,"지금부터, 이 이후에는",korekara,60,false,
たまに,たまに,가끔,tamani,60,false,
社会,しゃかい,사회,shakai,60,false,
